tick,year,month,day,population,awake,asleep,off,courtships_active,courtships_started,courtships_failed,courtships_completed,births,deaths,state_transitions,awake_to_asleep,asleep_to_awake,asleep_to_off
587100,2027,8,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
587200,2027,8,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
587300,2027,8,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
587400,2027,8,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
587500,2027,8,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
587600,2027,8,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
587700,2027,8,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
587800,2027,8,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
587900,2027,8,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
588000,2027,8,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
588100,2027,8,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
588200,2027,8,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
588300,2027,8,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
588400,2027,8,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
588500,2027,8,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
588600,2027,8,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
588700,2027,8,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
588800,2027,8,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
588900,2027,8,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
589000,2027,8,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
589100,2027,8,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
589200,2027,8,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
589300,2027,8,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
589400,2027,8,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
589500,2027,8,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
589600,2027,8,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
589700,2027,8,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
589800,2027,8,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
589900,2027,8,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
590000,2027,8,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
590100,2027,8,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
590200,2027,8,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
590300,2027,8,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
590400,2027,8,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
590500,2027,8,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
590600,2027,8,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
590700,2027,8,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
590800,2027,8,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
590900,2027,8,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
591000,2027,8,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
591100,2027,8,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
591200,2027,8,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
591300,2027,8,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
591400,2027,8,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
591500,2027,8,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
591600,2027,8,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
591700,2027,8,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
591800,2027,8,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
591900,2027,8,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
592000,2027,8,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
592100,2027,8,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
592200,2027,8,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
592300,2027,8,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
592400,2027,8,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
592500,2027,8,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
592600,2027,8,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
592700,2027,8,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
592800,2027,8,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
592900,2027,8,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
593000,2027,8,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
593100,2027,8,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
593200,2027,8,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
593300,2027,8,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
593400,2027,8,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
593500,2027,8,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
593600,2027,8,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
593700,2027,8,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
593800,2027,8,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
593900,2027,8,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
594000,2027,8,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
594100,2027,8,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
594200,2027,8,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
594300,2027,8,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
594400,2027,8,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
594500,2027,8,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
594600,2027,8,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
594700,2027,8,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
594800,2027,8,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
594900,2027,8,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
595000,2027,8,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
595100,2027,8,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
595200,2027,8,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
595300,2027,8,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
595400,2027,8,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
595500,2027,8,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
595600,2027,8,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
595700,2027,8,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
595800,2027,8,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
595900,2027,8,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
596000,2027,8,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
596100,2027,8,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
596200,2027,8,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
596300,2027,8,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
596400,2027,8,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
596500,2027,8,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
596600,2027,8,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
596700,2027,8,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
596800,2027,8,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
596900,2027,8,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
597000,2027,8,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
597100,2027,8,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
597200,2027,8,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
597300,2027,8,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
597400,2027,8,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
597500,2027,8,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
597600,2027,8,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
597700,2027,8,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
597800,2027,8,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
597900,2027,8,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
598000,2027,8,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
598100,2027,8,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
598200,2027,8,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
598300,2027,8,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
598400,2027,8,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
598500,2027,8,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
598600,2027,8,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
598700,2027,8,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
598800,2027,8,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
598900,2027,8,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
599000,2027,8,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
599100,2027,8,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
599200,2027,8,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
599300,2027,8,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
599400,2027,8,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
599500,2027,8,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
599600,2027,8,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
599700,2027,8,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
599800,2027,8,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
599900,2027,8,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
600000,2027,8,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
600100,2027,8,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
600200,2027,8,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
600300,2027,8,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
600400,2027,8,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
600500,2027,8,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
600600,2027,8,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
600700,2027,8,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
600800,2027,8,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
600900,2027,8,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
601000,2027,8,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
601100,2027,8,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
601200,2027,8,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
601300,2027,8,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
601400,2027,8,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
601500,2027,8,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
601600,2027,8,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
601700,2027,8,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
601800,2027,8,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
601900,2027,8,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
602000,2027,8,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
602100,2027,8,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
602200,2027,8,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
602300,2027,8,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
602400,2027,8,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
602500,2027,8,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
602600,2027,8,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
602700,2027,8,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
602800,2027,8,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
602900,2027,8,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
603000,2027,8,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
603100,2027,8,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
603200,2027,8,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
603300,2027,8,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
603400,2027,8,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
603500,2027,8,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
603600,2027,8,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
603700,2027,8,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
603800,2027,8,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
603900,2027,8,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
604000,2027,8,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
604100,2027,8,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
604200,2027,8,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
604300,2027,8,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
604400,2027,8,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
604500,2027,8,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
604600,2027,8,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
604700,2027,8,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
604800,2027,8,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
604900,2027,8,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
605000,2027,8,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
605100,2027,8,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
605200,2027,8,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
605300,2027,8,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
605400,2027,8,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
605500,2027,8,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
605600,2027,8,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
605700,2027,8,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
605800,2027,8,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
605900,2027,8,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
606000,2027,8,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
606100,2027,8,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
606200,2027,8,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
606300,2027,8,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
606400,2027,8,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
606500,2027,8,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
606600,2027,8,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
606700,2027,8,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
606800,2027,8,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
606900,2027,8,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
607000,2027,8,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
607100,2027,8,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
607200,2027,8,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
607300,2027,8,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
607400,2027,8,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
607500,2027,8,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
607600,2027,8,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
607700,2027,8,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
607800,2027,8,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
607900,2027,8,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
608000,2027,8,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
608100,2027,9,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
608200,2027,9,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
608300,2027,9,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
608400,2027,9,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
608500,2027,9,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
608600,2027,9,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
608700,2027,9,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
608800,2027,9,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
608900,2027,9,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
609000,2027,9,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
609100,2027,9,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
609200,2027,9,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
609300,2027,9,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
609400,2027,9,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
609500,2027,9,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
609600,2027,9,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
609700,2027,9,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
609800,2027,9,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
609900,2027,9,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
610000,2027,9,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
610100,2027,9,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
610200,2027,9,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
610300,2027,9,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
610400,2027,9,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
610500,2027,9,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
610600,2027,9,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
610700,2027,9,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
610800,2027,9,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
610900,2027,9,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
611000,2027,9,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
611100,2027,9,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
611200,2027,9,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
611300,2027,9,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
611400,2027,9,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
611500,2027,9,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
611600,2027,9,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
611700,2027,9,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
611800,2027,9,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
611900,2027,9,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
612000,2027,9,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
612100,2027,9,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
612200,2027,9,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
612300,2027,9,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
612400,2027,9,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
612500,2027,9,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
612600,2027,9,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
612700,2027,9,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
612800,2027,9,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
612900,2027,9,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
613000,2027,9,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
613100,2027,9,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
613200,2027,9,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
613300,2027,9,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
613400,2027,9,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
613500,2027,9,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
613600,2027,9,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
613700,2027,9,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
613800,2027,9,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
613900,2027,9,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
614000,2027,9,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
614100,2027,9,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
614200,2027,9,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
614300,2027,9,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
614400,2027,9,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
614500,2027,9,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
614600,2027,9,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
614700,2027,9,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
614800,2027,9,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
614900,2027,9,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
615000,2027,9,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
615100,2027,9,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
615200,2027,9,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
615300,2027,9,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
615400,2027,9,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
615500,2027,9,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
615600,2027,9,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
615700,2027,9,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
615800,2027,9,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
615900,2027,9,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
616000,2027,9,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
616100,2027,9,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
616200,2027,9,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
616300,2027,9,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
616400,2027,9,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
616500,2027,9,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
616600,2027,9,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
616700,2027,9,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
616800,2027,9,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
616900,2027,9,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
617000,2027,9,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
617100,2027,9,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
617200,2027,9,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
617300,2027,9,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
617400,2027,9,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
617500,2027,9,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
617600,2027,9,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
617700,2027,9,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
617800,2027,9,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
617900,2027,9,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
618000,2027,9,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
618100,2027,9,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
618200,2027,9,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
618300,2027,9,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
618400,2027,9,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
618500,2027,9,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
618600,2027,9,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
618700,2027,9,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
618800,2027,9,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
618900,2027,9,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
619000,2027,9,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
619100,2027,9,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
619200,2027,9,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
619300,2027,9,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
619400,2027,9,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
619500,2027,9,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
619600,2027,9,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
619700,2027,9,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
619800,2027,9,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
619900,2027,9,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
620000,2027,9,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
620100,2027,9,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
620200,2027,9,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
620300,2027,9,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
620400,2027,9,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
620500,2027,9,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
620600,2027,9,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
620700,2027,9,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
620800,2027,9,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
620900,2027,9,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
621000,2027,9,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
621100,2027,9,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
621200,2027,9,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
621300,2027,9,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
621400,2027,9,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
621500,2027,9,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
621600,2027,9,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
621700,2027,9,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
621800,2027,9,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
621900,2027,9,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
622000,2027,9,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
622100,2027,9,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
622200,2027,9,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
622300,2027,9,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
622400,2027,9,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
622500,2027,9,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
622600,2027,9,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
622700,2027,9,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
622800,2027,9,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
622900,2027,9,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
623000,2027,9,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
623100,2027,9,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
623200,2027,9,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
623300,2027,9,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
623400,2027,9,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
623500,2027,9,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
623600,2027,9,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
